,City,Country,Date,Specie,Unnamed: 0,count,max,median,min,variance,iaqi,AQI
278688,Baltimore,US,2020-03-09 00:00:00,so2,278688.0,3,2.9,1.5,1.5,6.53,1,137
277952,Baltimore,US,2020-03-10 00:00:00,no2,277952.0,33,34.3,3.8,1.0,527.78,3,97
278100,Baltimore,US,2020-03-10 00:00:00,pm10,278100.0,22,23.0,12.0,3.0,354.89,11,97
278485,Baltimore,US,2020-03-10 00:00:00,o3,278485.0,34,34.4,27.2,13.6,218.5,23,97
278589,Baltimore,US,2020-03-10 00:00:00,pm25,278589.0,70,76.0,34.0,12.0,1374.9,97,97
277945,Baltimore,US,2020-03-11 00:00:00,no2,277945.0,41,30.6,10.2,1.9,757.63,9,78
278079,Baltimore,US,2020-03-11 00:00:00,pm10,278079.0,24,16.0,9.0,2.0,155.87,8,78
278536,Baltimore,US,2020-03-11 00:00:00,o3,278536.0,42,29.6,21.6,0.8,724.95,18,78
278632,Baltimore,US,2020-03-11 00:00:00,pm25,278632.0,68,66.0,25.0,5.0,2550.74,78,78
277922,Baltimore,US,2020-03-12 00:00:00,no2,277922.0,44,31.5,12.1,1.0,840.38,11,102
278036,Baltimore,US,2020-03-12 00:00:00,pm10,278036.0,23,20.0,16.0,8.0,142.25,15,102
278523,Baltimore,US,2020-03-12 00:00:00,o3,278523.0,42,34.4,28.1,0.8,1725.99,24,102
278612,Baltimore,US,2020-03-12 00:00:00,pm25,278612.0,71,82.0,36.0,5.0,3964.94,102,102
278012,Baltimore,US,2020-03-13 00:00:00,no2,278012.0,41,26.0,4.7,1.0,328.61,4,59
278050,Baltimore,US,2020-03-13 00:00:00,pm10,278050.0,18,15.0,7.0,3.0,95.46,6,59
278478,Baltimore,US,2020-03-13 00:00:00,o3,278478.0,46,37.6,27.2,10.4,562.39,23,59
278633,Baltimore,US,2020-03-13 00:00:00,pm25,278633.0,68,58.0,16.0,5.0,1848.08,59,59
277959,Baltimore,US,2020-03-14 00:00:00,no2,277959.0,40,9.3,3.8,1.0,31.21,3,68
278053,Baltimore,US,2020-03-14 00:00:00,pm10,278053.0,21,10.0,7.0,2.0,43.9,6,68
278492,Baltimore,US,2020-03-14 00:00:00,o3,278492.0,45,37.6,32.0,22.4,95.74,27,68
278576,Baltimore,US,2020-03-14 00:00:00,pm25,278576.0,67,30.0,20.0,5.0,387.71,68,68
277947,Baltimore,US,2020-03-15 00:00:00,no2,277947.0,41,38.0,3.8,1.0,954.32,3,70
278065,Baltimore,US,2020-03-15 00:00:00,pm10,278065.0,23,9.0,6.0,3.0,31.3,6,70
278471,Baltimore,US,2020-03-15 00:00:00,o3,278471.0,47,35.2,27.2,6.4,477.7,23,70
278651,Baltimore,US,2020-03-15 00:00:00,pm25,278651.0,69,78.0,21.0,5.0,2396.02,70,70
277923,Baltimore,US,2020-03-16 00:00:00,no2,277923.0,35,21.3,5.6,1.0,400.16,5,78
278043,Baltimore,US,2020-03-16 00:00:00,pm10,278043.0,24,14.0,10.0,6.0,47.37,9,78
278502,Baltimore,US,2020-03-16 00:00:00,o3,278502.0,46,39.2,32.0,7.3,1101.14,27,78
278640,Baltimore,US,2020-03-16 00:00:00,pm25,278640.0,70,42.0,25.0,5.0,717.67,78,78
278002,Baltimore,US,2020-03-17 00:00:00,no2,278002.0,42,17.6,5.6,1.0,185.22,5,78
278095,Baltimore,US,2020-03-17 00:00:00,pm10,278095.0,24,18.0,10.0,3.0,98.24,9,78
278450,Baltimore,US,2020-03-17 00:00:00,o3,278450.0,47,35.2,25.6,19.2,193.05,21,78
278650,Baltimore,US,2020-03-17 00:00:00,pm25,278650.0,68,58.0,25.0,5.0,1686.45,78,78
277975,Baltimore,US,2020-03-18 00:00:00,no2,277975.0,47,26.9,7.5,1.0,447.18,7,89
278044,Baltimore,US,2020-03-18 00:00:00,pm10,278044.0,24,15.0,9.0,4.0,63.32,8,89
278474,Baltimore,US,2020-03-18 00:00:00,o3,278474.0,47,35.2,28.1,1.6,817.35,24,89
278652,Baltimore,US,2020-03-18 00:00:00,pm25,278652.0,71,54.0,30.0,13.0,1293.99,89,89
277994,Baltimore,US,2020-03-19 00:00:00,no2,277994.0,45,29.7,9.3,1.9,445.56,8,127
278118,Baltimore,US,2020-03-19 00:00:00,pm10,278118.0,22,20.0,7.0,1.0,241.23,6,127
278448,Baltimore,US,2020-03-19 00:00:00,o3,278448.0,46,28.9,18.4,12.8,170.61,15,127
278577,Baltimore,US,2020-03-19 00:00:00,pm25,278577.0,70,94.0,46.0,5.0,5665.3,127,127
277979,Baltimore,US,2020-03-20 00:00:00,no2,277979.0,45,26.0,6.5,1.0,459.96,6,117
278075,Baltimore,US,2020-03-20 00:00:00,pm10,278075.0,23,15.0,10.0,6.0,55.42,9,117
278524,Baltimore,US,2020-03-20 00:00:00,o3,278524.0,47,34.4,20.0,1.6,1264.66,17,117
278565,Baltimore,US,2020-03-20 00:00:00,pm25,278565.0,70,80.0,42.0,5.0,3754.07,117,117
277960,Baltimore,US,2020-03-21 00:00:00,no2,277960.0,36,6.5,2.8,1.0,19.38,2,63
278116,Baltimore,US,2020-03-21 00:00:00,pm10,278116.0,21,11.0,6.0,3.0,42.0,6,63
278515,Baltimore,US,2020-03-21 00:00:00,o3,278515.0,45,33.6,28.9,24.8,78.03,24,63
278641,Baltimore,US,2020-03-21 00:00:00,pm25,278641.0,67,38.0,18.0,5.0,555.26,63,63
277965,Baltimore,US,2020-03-22 00:00:00,no2,277965.0,31,6.5,2.8,1.0,22.3,2,70
278096,Baltimore,US,2020-03-22 00:00:00,pm10,278096.0,24,18.0,10.0,5.0,146.01,9,70
278516,Baltimore,US,2020-03-22 00:00:00,o3,278516.0,46,36.8,30.4,24.1,137.9,25,70
278555,Baltimore,US,2020-03-22 00:00:00,pm25,278555.0,72,45.0,21.0,5.0,1148.72,70,70
277966,Baltimore,US,2020-03-23 00:00:00,no2,277966.0,43,11.2,6.5,1.0,63.0,6,57
278054,Baltimore,US,2020-03-23 00:00:00,pm10,278054.0,22,15.0,4.0,1.0,130.13,4,57
278532,Baltimore,US,2020-03-23 00:00:00,o3,278532.0,46,32.0,24.1,16.8,224.61,20,57
278613,Baltimore,US,2020-03-23 00:00:00,pm25,278613.0,56,50.0,15.0,5.0,1438.17,57,57
277930,Baltimore,US,2020-03-24 00:00:00,no2,277930.0,45,20.4,8.4,1.9,284.64,8,70
278117,Baltimore,US,2020-03-24 00:00:00,pm10,278117.0,23,12.0,5.0,1.0,72.41,5,70
278461,Baltimore,US,2020-03-24 00:00:00,o3,278461.0,47,34.4,23.3,4.0,716.37,19,70
278571,Baltimore,US,2020-03-24 00:00:00,pm25,278571.0,65,60.0,21.0,5.0,2166.94,70,70
278023,Baltimore,US,2020-03-25 00:00:00,no2,278023.0,47,22.3,8.4,2.8,115.53,8,78
278066,Baltimore,US,2020-03-25 00:00:00,pm10,278066.0,21,11.0,8.0,2.0,47.9,7,78
278486,Baltimore,US,2020-03-25 00:00:00,o3,278486.0,46,33.6,24.1,2.4,328.14,20,78
278614,Baltimore,US,2020-03-25 00:00:00,pm25,278614.0,70,66.0,25.0,5.0,2745.27,78,78
277957,Baltimore,US,2020-03-26 00:00:00,no2,277957.0,46,27.8,11.2,2.8,589.52,10,105
278080,Baltimore,US,2020-03-26 00:00:00,pm10,278080.0,23,11.0,8.0,4.0,41.11,7,105
278505,Baltimore,US,2020-03-26 00:00:00,o3,278505.0,46,38.4,24.8,0.8,1325.05,20,105
278556,Baltimore,US,2020-03-26 00:00:00,pm25,278556.0,72,76.0,37.0,5.0,3422.81,105,105
277998,Baltimore,US,2020-03-27 00:00:00,no2,277998.0,45,38.9,13.0,1.9,764.91,12,89
278055,Baltimore,US,2020-03-27 00:00:00,pm10,278055.0,22,20.0,9.0,6.0,192.06,8,89
278468,Baltimore,US,2020-03-27 00:00:00,o3,278468.0,47,40.8,20.8,3.2,1267.12,17,89
278626,Baltimore,US,2020-03-27 00:00:00,pm25,278626.0,72,82.0,30.0,9.0,3056.42,89,89
278003,Baltimore,US,2020-03-28 00:00:00,no2,278003.0,45,33.4,7.5,1.9,498.02,7,93
278112,Baltimore,US,2020-03-28 00:00:00,pm10,278112.0,22,18.0,6.0,2.0,212.75,6,93
278525,Baltimore,US,2020-03-28 00:00:00,o3,278525.0,47,36.8,26.4,10.4,495.85,22,93
278572,Baltimore,US,2020-03-28 00:00:00,pm25,278572.0,67,74.0,32.0,5.0,3679.15,93,93
277991,Baltimore,US,2020-03-29 00:00:00,no2,277991.0,40,9.3,4.7,1.9,53.8,4,97
278037,Baltimore,US,2020-03-29 00:00:00,pm10,278037.0,21,12.0,7.0,1.0,65.9,6,97
278475,Baltimore,US,2020-03-29 00:00:00,o3,278475.0,46,28.1,20.0,12.8,114.13,17,97
278620,Baltimore,US,2020-03-29 00:00:00,pm25,278620.0,69,65.0,34.0,9.0,2715.92,97,97
278020,Baltimore,US,2020-03-30 00:00:00,no2,278020.0,44,18.6,4.7,1.9,149.86,4,68
278045,Baltimore,US,2020-03-30 00:00:00,pm10,278045.0,23,14.0,7.0,3.0,62.69,6,68
278479,Baltimore,US,2020-03-30 00:00:00,o3,278479.0,47,37.6,24.8,3.2,784.71,20,68
278611,Baltimore,US,2020-03-30 00:00:00,pm25,278611.0,70,53.0,20.0,5.0,1787.13,68,68
278030,Baltimore,US,2020-03-31 00:00:00,no2,278030.0,44,11.2,4.7,1.9,64.37,4,53
278093,Baltimore,US,2020-03-31 00:00:00,pm10,278093.0,22,7.0,5.0,1.0,20.63,5,53
278441,Baltimore,US,2020-03-31 00:00:00,o3,278441.0,47,32.0,24.1,8.0,314.43,20,53
278602,Baltimore,US,2020-03-31 00:00:00,pm25,278602.0,63,46.0,13.0,5.0,1419.08,53,53
277941,Baltimore,US,2020-04-01 00:00:00,no2,277941.0,37,24.1,5.6,1.0,190.05,5,68
278094,Baltimore,US,2020-04-01 00:00:00,pm10,278094.0,24,11.0,7.0,1.0,79.11,6,68
278509,Baltimore,US,2020-04-01 00:00:00,o3,278509.0,42,36.8,28.1,8.8,314.4,24,68
278627,Baltimore,US,2020-04-01 00:00:00,pm25,278627.0,67,56.0,20.0,5.0,1418.46,68,68
277924,Baltimore,US,2020-04-02 00:00:00,no2,277924.0,41,34.3,4.7,1.0,418.85,4,57
278103,Baltimore,US,2020-04-02 00:00:00,pm10,278103.0,24,10.0,6.0,4.0,23.48,6,57
278526,Baltimore,US,2020-04-02 00:00:00,o3,278526.0,44,40.0,34.4,11.2,362.08,29,57
278560,Baltimore,US,2020-04-02 00:00:00,pm25,278560.0,61,35.0,15.0,5.0,443.67,57,57
277961,Baltimore,US,2020-04-03 00:00:00,no2,277961.0,34,8.4,2.8,1.0,27.91,2,42
278105,Baltimore,US,2020-04-03 00:00:00,pm10,278105.0,24,9.0,6.0,3.0,30.14,6,42
278517,Baltimore,US,2020-04-03 00:00:00,o3,278517.0,46,36.8,31.2,24.1,111.99,26,42
278597,Baltimore,US,2020-04-03 00:00:00,pm25,278597.0,59,25.0,10.0,4.0,281.65,42,42
277931,Baltimore,US,2020-04-04 00:00:00,no2,277931.0,33,13.9,3.8,1.0,174.02,3,53
278067,Baltimore,US,2020-04-04 00:00:00,pm10,278067.0,21,20.0,4.0,1.0,358.14,4,53
278458,Baltimore,US,2020-04-04 00:00:00,o3,278458.0,47,29.6,23.3,17.6,118.34,19,53
278653,Baltimore,US,2020-04-04 00:00:00,pm25,278653.0,48,65.0,13.0,4.0,3514.89,53,53
277925,Baltimore,US,2020-04-05 00:00:00,no2,277925.0,45,13.0,6.5,1.0,89.69,6,78
278106,Baltimore,US,2020-04-05 00:00:00,pm10,278106.0,22,20.0,14.0,7.0,180.52,13,78
278472,Baltimore,US,2020-04-05 00:00:00,o3,278472.0,47,39.2,25.6,7.3,884.36,21,78
278583,Baltimore,US,2020-04-05 00:00:00,pm25,278583.0,68,61.0,25.0,5.0,2605.52,78,78
278689,Baltimore,US,2020-04-05 00:00:00,so2,278689.0,5,5.8,2.9,1.5,34.6,3,78
277967,Baltimore,US,2020-04-06 00:00:00,no2,277967.0,41,27.8,4.7,1.0,668.51,4,70
278038,Baltimore,US,2020-04-06 00:00:00,pm10,278038.0,24,15.0,6.0,3.0,154.49,6,70
278510,Baltimore,US,2020-04-06 00:00:00,o3,278510.0,44,40.8,25.6,4.8,904.51,21,70
278561,Baltimore,US,2020-04-06 00:00:00,pm25,278561.0,68,57.0,21.0,5.0,1578.69,70,70
277948,Baltimore,US,2020-04-07 00:00:00,no2,277948.0,42,36.2,12.1,1.9,725.77,11,107
278104,Baltimore,US,2020-04-07 00:00:00,pm10,278104.0,23,19.0,15.0,7.0,109.68,14,107
278538,Baltimore,US,2020-04-07 00:00:00,o3,278538.0,47,37.6,28.1,0.8,1665.04,24,107
278557,Baltimore,US,2020-04-07 00:00:00,pm25,278557.0,72,117.0,38.0,13.0,4073.24,107,107
278690,Baltimore,US,2020-04-07 00:00:00,so2,278690.0,5,2.9,1.5,1.5,5.88,1,107
278007,Baltimore,US,2020-04-08 00:00:00,no2,278007.0,45,37.1,5.6,1.0,580.54,5,70
278107,Baltimore,US,2020-04-08 00:00:00,pm10,278107.0,15,10.0,6.0,3.0,54.95,6,70
278521,Baltimore,US,2020-04-08 00:00:00,o3,278521.0,47,40.8,29.6,9.6,795.84,25,70
278591,Baltimore,US,2020-04-08 00:00:00,pm25,278591.0,71,59.0,21.0,5.0,1604.45,70,70
277992,Baltimore,US,2020-04-09 00:00:00,no2,277992.0,37,18.6,4.7,1.0,268.61,4,78
278046,Baltimore,US,2020-04-09 00:00:00,pm10,278046.0,11,10.0,5.0,1.0,78.73,5,78
278527,Baltimore,US,2020-04-09 00:00:00,o3,278527.0,47,40.8,33.6,10.4,577.04,28,78
278578,Baltimore,US,2020-04-09 00:00:00,pm25,278578.0,71,68.0,25.0,5.0,3361.92,78,78
278004,Baltimore,US,2020-04-10 00:00:00,no2,278004.0,38,7.5,2.8,1.0,20.17,2,61
278051,Baltimore,US,2020-04-10 00:00:00,pm10,278051.0,22,9.0,5.0,3.0,24.94,5,61
278466,Baltimore,US,2020-04-10 00:00:00,o3,278466.0,39,35.2,32.8,29.6,17.91,27,61
278562,Baltimore,US,2020-04-10 00:00:00,pm25,278562.0,70,38.0,17.0,5.0,276.35,61,61
277926,Baltimore,US,2020-04-11 00:00:00,no2,277926.0,39,38.9,5.6,1.0,771.59,5,70
278031,Baltimore,US,2020-04-11 00:00:00,pm10,278031.0,20,22.0,9.0,5.0,246.84,8,70
278528,Baltimore,US,2020-04-11 00:00:00,o3,278528.0,46,40.0,29.6,12.1,576.2,25,70
278628,Baltimore,US,2020-04-11 00:00:00,pm25,278628.0,71,65.0,21.0,5.0,2116.84,70,70
277927,Baltimore,US,2020-04-12 00:00:00,no2,277927.0,26,36.2,8.4,4.7,772.95,8,117
278085,Baltimore,US,2020-04-12 00:00:00,pm10,278085.0,23,23.0,13.0,7.0,178.38,12,117
278518,Baltimore,US,2020-04-12 00:00:00,o3,278518.0,47,40.8,30.4,4.0,1357.95,25,117
278642,Baltimore,US,2020-04-12 00:00:00,pm25,278642.0,72,82.0,42.0,9.0,2758.86,117,117
277949,Baltimore,US,2020-04-13 00:00:00,no2,277949.0,35,11.2,2.8,1.0,76.73,2,53
278064,Baltimore,US,2020-04-13 00:00:00,pm10,278064.0,23,9.0,5.0,1.0,66.01,5,53
278480,Baltimore,US,2020-04-13 00:00:00,o3,278480.0,46,39.2,32.8,26.4,109.47,27,53
278659,Baltimore,US,2020-04-13 00:00:00,pm25,278659.0,57,38.0,13.0,4.0,574.33,53,53
278009,Baltimore,US,2020-04-14 00:00:00,no2,278009.0,44,9.3,3.8,1.0,38.52,3,70
278076,Baltimore,US,2020-04-14 00:00:00,pm10,278076.0,22,13.0,6.0,2.0,85.13,6,70
278546,Baltimore,US,2020-04-14 00:00:00,o3,278546.0,47,36.8,31.2,21.6,157.64,26,70
278606,Baltimore,US,2020-04-14 00:00:00,pm25,278606.0,72,43.0,21.0,5.0,792.32,70,70
277972,Baltimore,US,2020-04-15 00:00:00,no2,277972.0,44,13.0,3.8,1.0,95.0,3,78
278056,Baltimore,US,2020-04-15 00:00:00,pm10,278056.0,24,11.0,7.0,2.0,63.89,6,78
278462,Baltimore,US,2020-04-15 00:00:00,o3,278462.0,47,38.4,32.8,19.2,294.33,27,78
278645,Baltimore,US,2020-04-15 00:00:00,pm25,278645.0,71,50.0,25.0,5.0,1031.65,78,78
278005,Baltimore,US,2020-04-16 00:00:00,no2,278005.0,45,19.5,4.7,1.0,164.94,4,99
278052,Baltimore,US,2020-04-16 00:00:00,pm10,278052.0,24,13.0,7.0,4.0,59.71,6,99
278511,Baltimore,US,2020-04-16 00:00:00,o3,278511.0,47,36.8,32.0,10.4,301.42,27,99
278586,Baltimore,US,2020-04-16 00:00:00,pm25,278586.0,71,57.0,35.0,9.0,918.44,99,99
277946,Baltimore,US,2020-04-17 00:00:00,no2,277946.0,46,37.1,11.2,1.9,1314.71,10,117
278086,Baltimore,US,2020-04-17 00:00:00,pm10,278086.0,20,14.0,10.0,5.0,38.84,9,117
278503,Baltimore,US,2020-04-17 00:00:00,o3,278503.0,43,38.4,28.1,0.8,1883.31,24,117
278598,Baltimore,US,2020-04-17 00:00:00,pm25,278598.0,71,76.0,42.0,13.0,2074.14,117,117
278678,Baltimore,US,2020-04-17 00:00:00,so2,278678.0,3,2.9,1.5,1.5,6.53,1,117
278027,Baltimore,US,2020-04-18 00:00:00,no2,278027.0,45,35.2,7.5,1.0,790.4,7,89
278113,Baltimore,US,2020-04-18 00:00:00,pm10,278113.0,23,15.0,8.0,3.0,116.92,7,89
278442,Baltimore,US,2020-04-18 00:00:00,o3,278442.0,47,36.8,24.1,3.2,887.43,20,89
278607,Baltimore,US,2020-04-18 00:00:00,pm25,278607.0,71,78.0,30.0,5.0,3487.11,89,89
277942,Baltimore,US,2020-04-19 00:00:00,no2,277942.0,27,29.7,13.9,1.0,833.34,12,107
278073,Baltimore,US,2020-04-19 00:00:00,pm10,278073.0,13,16.0,10.0,3.0,123.59,9,107
278506,Baltimore,US,2020-04-19 00:00:00,o3,278506.0,27,40.8,12.1,0.8,2549.99,10,107
278638,Baltimore,US,2020-04-19 00:00:00,pm25,278638.0,42,59.0,38.0,9.0,2057.68,107,107
278666,Baltimore,US,2020-04-19 00:00:00,so2,278666.0,2,1.5,1.5,1.5,0.0,1,107
65225,Baltimore,US,1/1/2020,no2,,44,34.3,5.6,1.0,947.23,5,57
65627,Baltimore,US,1/1/2020,pm10,,6,6.0,3.0,2.0,22.67,3,57
65677,Baltimore,US,1/1/2020,pm25,,64,60.0,15.0,5.0,1644.32,57,57
65973,Baltimore,US,1/1/2020,o3,,21,27.2,17.6,0.8,645.7,14,57
66047,Baltimore,US,1/1/2020,so2,,2,1.5,1.5,1.5,0.0,1,57
65173,Baltimore,US,1/2/2020,no2,,45,41.7,30.6,6.5,709.06,28,117
65603,Baltimore,US,1/2/2020,pm10,,12,28.0,22.0,10.0,295.15,20,117
65678,Baltimore,US,1/2/2020,pm25,,71,76.0,42.0,21.0,1551.02,117,117
66001,Baltimore,US,1/2/2020,o3,,13,24.8,17.6,0.8,785.69,14,117
66035,Baltimore,US,1/2/2020,so2,,7,5.8,4.3,1.5,39.76,6,117
65181,Baltimore,US,1/3/2020,no2,,45,33.4,21.3,11.2,317.94,20,97
65621,Baltimore,US,1/3/2020,pm10,,22,29.0,19.0,12.0,273.79,18,97
65703,Baltimore,US,1/3/2020,pm25,,72,88.0,34.0,9.0,4848.35,97,97
66012,Baltimore,US,1/3/2020,o3,,10,8.8,2.4,0.8,113.7,2,97
65219,Baltimore,US,1/4/2020,no2,,45,23.2,13.9,1.0,403.07,12,80
65635,Baltimore,US,1/4/2020,pm10,,20,15.0,10.0,3.0,147.24,9,80
65721,Baltimore,US,1/4/2020,pm25,,66,89.0,26.0,9.0,4150.71,80,80
65952,Baltimore,US,1/4/2020,o3,,16,21.6,11.2,0.8,743.65,9,80
66057,Baltimore,US,1/4/2020,so2,,4,4.3,1.5,1.5,17.97,1,80
65195,Baltimore,US,1/5/2020,no2,,43,26.9,2.8,1.0,487.08,2,53
65584,Baltimore,US,1/5/2020,pm10,,23,10.0,4.0,1.0,53.52,4,53
65736,Baltimore,US,1/5/2020,pm25,,47,63.0,13.0,3.0,2220.74,53,53
65994,Baltimore,US,1/5/2020,o3,,23,26.4,23.3,9.6,248.05,19,53
66063,Baltimore,US,1/5/2020,so2,,3,2.9,1.5,1.5,6.53,1,53
65166,Baltimore,US,10/1/2019,no2,,37,15.8,5.6,1.0,235.38,5,97
65567,Baltimore,US,10/1/2019,pm10,,24,29.0,24.0,11.0,295.36,22,97
65657,Baltimore,US,10/1/2019,pm25,,71,59.0,34.0,9.0,1461.87,97,97
65975,Baltimore,US,10/1/2019,o3,,47,58.4,22.4,13.6,1400.89,19,97
65226,Baltimore,US,10/10/2019,no2,,43,15.8,5.6,1.0,120.76,5,70
65599,Baltimore,US,10/10/2019,pm10,,24,17.0,7.0,2.0,118.68,6,70
65715,Baltimore,US,10/10/2019,pm25,,69,53.0,21.0,5.0,563.28,70,70
65940,Baltimore,US,10/10/2019,o3,,46,31.2,14.5,1.6,547.35,12,70
65210,Baltimore,US,10/11/2019,no2,,40,21.3,7.5,1.0,348.62,7,74
65586,Baltimore,US,10/11/2019,pm10,,23,17.0,10.0,6.0,96.32,9,74
65645,Baltimore,US,10/11/2019,pm25,,68,50.0,23.0,5.0,1019.74,74,74
65954,Baltimore,US,10/11/2019,o3,,44,40.8,20.8,0.8,1775.77,17,74
65242,Baltimore,US,10/12/2019,no2,,45,19.5,11.2,1.0,227.72,10,89
65568,Baltimore,US,10/12/2019,pm10,,24,30.0,14.0,7.0,278.53,13,89
65680,Baltimore,US,10/12/2019,pm25,,72,57.0,30.0,17.0,808.07,89,89
66025,Baltimore,US,10/12/2019,o3,,45,32.0,12.1,0.8,974.31,10,89
65161,Baltimore,US,10/13/2019,no2,,33,13.9,5.6,1.0,82.39,5,70
65557,Baltimore,US,10/13/2019,pm10,,24,17.0,9.0,5.0,126.67,8,70
65725,Baltimore,US,10/13/2019,pm25,,71,38.0,21.0,5.0,550.28,70,70
66023,Baltimore,US,10/13/2019,o3,,47,30.4,21.6,0.8,723.34,18,70
65167,Baltimore,US,10/14/2019,no2,,46,43.6,9.3,1.0,809.63,8,97
65637,Baltimore,US,10/14/2019,pm10,,24,43.0,18.0,10.0,729.55,17,97
65701,Baltimore,US,10/14/2019,pm25,,72,87.0,34.0,17.0,2131.39,97,97
65955,Baltimore,US,10/14/2019,o3,,46,40.0,15.2,0.8,1798.45,13,97
66058,Baltimore,US,10/14/2019,so2,,4,4.3,1.5,1.5,19.6,1,97
65254,Baltimore,US,10/15/2019,no2,,43,29.7,12.1,1.0,903.06,11,97
65558,Baltimore,US,10/15/2019,pm10,,22,30.0,16.0,7.0,330.22,15,97
65658,Baltimore,US,10/15/2019,pm25,,70,63.0,34.0,9.0,872.65,97,97
65953,Baltimore,US,10/15/2019,o3,,42,39.2,28.1,0.8,1747.13,24,97
65239,Baltimore,US,10/16/2019,no2,,31,14.9,4.7,1.0,142.9,4,78
65632,Baltimore,US,10/16/2019,pm10,,21,22.0,10.0,3.0,395.48,9,78
65723,Baltimore,US,10/16/2019,pm25,,72,53.0,25.0,5.0,1377.87,78,78
65947,Baltimore,US,10/16/2019,o3,,34,30.4,23.3,15.2,121.0,19,78
65174,Baltimore,US,10/17/2019,no2,,24,5.6,2.8,1.0,15.02,2,55
65614,Baltimore,US,10/17/2019,pm10,,23,11.0,6.0,3.0,53.4,6,55
65709,Baltimore,US,10/17/2019,pm25,,71,34.0,14.0,5.0,523.56,55,55
65969,Baltimore,US,10/17/2019,o3,,42,23.3,20.0,16.0,63.22,17,55
65201,Baltimore,US,10/18/2019,no2,,33,15.8,4.7,1.0,202.36,4,55
65622,Baltimore,US,10/18/2019,pm10,,20,16.0,5.0,3.0,154.18,5,55
65681,Baltimore,US,10/18/2019,pm25,,68,57.0,14.0,5.0,1090.89,55,55
66002,Baltimore,US,10/18/2019,o3,,44,28.1,20.8,7.3,353.53,17,55
65211,Baltimore,US,10/19/2019,no2,,42,22.3,7.5,1.0,260.11,7,89
65587,Baltimore,US,10/19/2019,pm10,,23,24.0,13.0,6.0,269.64,12,89
65716,Baltimore,US,10/19/2019,pm25,,72,76.0,30.0,9.0,1588.07,89,89
65976,Baltimore,US,10/19/2019,o3,,42,32.0,21.6,0.8,1001.99,18,89
66059,Baltimore,US,10/19/2019,so2,,2,1.5,1.5,1.5,0.0,1,89
65160,Baltimore,US,10/2/2019,no2,,43,26.0,6.5,1.0,479.08,6,144
65608,Baltimore,US,10/2/2019,pm10,,24,44.0,24.0,3.0,781.67,22,144
65685,Baltimore,US,10/2/2019,pm25,,71,85.0,53.0,23.0,1202.82,144,144
65961,Baltimore,US,10/2/2019,o3,,47,44.8,28.1,1.6,1470.91,24,144
66048,Baltimore,US,10/2/2019,so2,,2,2.9,1.5,1.5,9.8,1,144
65168,Baltimore,US,10/20/2019,no2,,43,24.1,4.7,1.0,265.99,4,107
65571,Baltimore,US,10/20/2019,pm10,,24,25.0,10.0,7.0,160.0,9,107
65676,Baltimore,US,10/20/2019,pm25,,72,63.0,38.0,5.0,2081.88,107,107
65956,Baltimore,US,10/20/2019,o3,,47,28.9,18.4,1.6,600.74,15,107
65243,Baltimore,US,10/21/2019,no2,,35,31.5,4.7,1.0,542.64,4,97
65588,Baltimore,US,10/21/2019,pm10,,24,18.0,10.0,5.0,129.57,9,97
65669,Baltimore,US,10/21/2019,pm25,,71,61.0,34.0,9.0,1301.51,97,97
65985,Baltimore,US,10/21/2019,o3,,47,37.6,24.8,9.6,373.53,20,97
65244,Baltimore,US,10/22/2019,no2,,37,22.3,8.4,1.0,251.38,8,63
65615,Baltimore,US,10/22/2019,pm10,,22,13.0,5.0,1.0,103.38,5,63
65662,Baltimore,US,10/22/2019,pm25,,63,50.0,18.0,5.0,819.56,63,63
65982,Baltimore,US,10/22/2019,o3,,46,27.2,21.6,3.2,485.3,18,63
65214,Baltimore,US,10/23/2019,no2,,43,25.1,10.2,1.0,367.28,9,78
65616,Baltimore,US,10/23/2019,pm10,,24,22.0,10.0,5.0,209.27,9,78
65737,Baltimore,US,10/23/2019,pm25,,69,59.0,25.0,5.0,1608.01,78,78
65948,Baltimore,US,10/23/2019,o3,,42,32.0,14.5,0.8,1078.91,12,78
65255,Baltimore,US,10/24/2019,no2,,42,31.5,14.9,1.9,557.16,13,89
65638,Baltimore,US,10/24/2019,pm10,,22,24.0,15.0,7.0,232.75,14,89
65646,Baltimore,US,10/24/2019,pm25,,72,61.0,30.0,13.0,1647.79,89,89
65946,Baltimore,US,10/24/2019,o3,,40,36.1,20.0,0.8,1563.09,17,89
66032,Baltimore,US,10/24/2019,so2,,3,1.5,1.5,1.5,0.0,1,89
65175,Baltimore,US,10/25/2019,no2,,47,35.2,18.6,1.9,593.66,17,137
65600,Baltimore,US,10/25/2019,pm10,,24,51.0,20.0,10.0,897.97,19,137
65717,Baltimore,US,10/25/2019,pm25,,72,107.0,50.0,23.0,1953.52,137,137
65933,Baltimore,US,10/25/2019,o3,,32,32.8,10.4,0.8,958.33,8,137
65240,Baltimore,US,10/26/2019,no2,,39,28.8,12.1,1.9,368.04,11,137
65578,Baltimore,US,10/26/2019,pm10,,21,40.0,20.0,9.0,547.48,19,137
65710,Baltimore,US,10/26/2019,pm25,,70,73.0,50.0,25.0,1069.36,137,137
65937,Baltimore,US,10/26/2019,o3,,40,30.4,23.3,0.8,1105.63,19,137
65183,Baltimore,US,10/27/2019,no2,,23,11.2,4.7,1.0,75.87,4,55
